lpreciom2,lsup_constru,ldistancia_playa,long,condicion,dormitorios,banos,garage,ascensores,ammenities,lexpensas
8.040853743721415,3.6375861597263857,-0.1953352820572871,NA,new,0,1,No,0,0,8.294299608857235
8.088380719311083,3.6635616461296463,-0.1953352820572871,NA,new,0,1,No,0,0,8.294299608857235
8.10902172171033,3.610917912644224,-0.1953352820572871,NA,new,0,1,No,0,0,8.294299608857235
8.11795863305871,3.871201010907891,-0.6346532315049568,NA,used,1,1,No,0,0,8.294299608857235
7.915017789062019,4.430816798843313,-0.6398657399929525,NA,new,1,1,No,0,0,8.294299608857235
8.168886497148021,3.9318256327243257,-0.1953352820572871,NA,new,1,1,No,0,0,8.294299608857235
8.376741355947141,3.367295829986474,-0.5934665333717843,NA,new,0,1,No,0,0,0
8.1886891244442,3.5553480614894135,-0.5562969798098357,NA,new,0,1,No,0,0,0
8.499801448704368,4.060443010546419,0.02170063155258004,NA,new,2,2,No,0,0,0
7.940770285164434,4.143134726391533,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.012840082155865,5.0369526024136295,-0.6608243522788819,NA,used,3,3,Si,0,2,6.2166061010848646
8.482101871604968,4.060443010546419,0.02170063155258004,NA,new,2,2,No,0,0,0
8.116570707783861,4.634728988229636,-1.3055007902082134,NA,used,3,2,Si,1,6,8.630700432209832
8.185415799099232,3.5263605246161616,-0.1953352820572871,NA,new,0,1,No,0,0,8.294299608857235
8.13498494547234,3.5263605246161616,-0.1953352820572871,NA,new,0,1,No,0,0,8.294299608857235
8.164371816793494,3.610917912644224,-0.1953352820572871,NA,new,0,1,No,0,0,8.294299608857235
8.190865403866797,3.9318256327243257,-0.1953352820572871,NA,new,1,1,No,0,0,8.294299608857235
8.006367567650246,4.248495242049359,0.15553654557012633,NA,used,2,2,Si,0,8,8.166500319155052
8.090450684860787,3.6375861597263857,-0.1953352820572871,NA,new,0,1,No,0,0,8.294299608857235
8.21237160908776,3.9318256327243257,-0.1953352820572871,NA,new,1,1,No,0,0,8.294299608857235
8.172034689539064,3.610917912644224,-0.1953352820572871,NA,new,0,1,No,0,0,8.294299608857235
7.912993496872788,4.454347296253507,-0.1953352820572871,NA,new,1,1,No,0,0,8.294299608857235
7.988667990550846,4.04305126783455,-0.1953352820572871,NA,new,1,1,No,0,0,8.294299608857235
7.893038882343244,4.02535169073515,-0.1953352820572871,NA,new,0,1,No,0,0,8.294299608857235
8.123424123071265,3.9318256327243257,-0.1953352820572871,NA,new,1,1,No,0,0,8.294299608857235
8.023462001009547,4.060443010546419,-0.1953352820572871,NA,new,1,1,No,0,0,8.294299608857235
7.969999923479372,4.02535169073515,-0.1953352820572871,NA,new,1,1,No,0,0,8.294299608857235
7.687913836531712,4.343805421853684,0.9909491484618792,NA,used,3,2,No,0,2,6.7464121285733745
8.143988945526294,4.110873864173311,-0.1953352820572871,NA,used,3,2,No,0,0,8.77971129020447
8.006367567650246,3.6375861597263857,-0.6346532315049568,NA,used,0,1,No,0,0,8.294299608857235
7.671854195514367,4.219507705176107,-0.1953352820572871,NA,new,0,1,No,0,0,8.294299608857235
7.952006358431359,4.143134726391533,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
7.891212654400133,4.553876891600541,-0.1953352820572871,NA,new,2,2,No,0,0,8.294299608857235
8.510923578402641,3.4657359027997265,-0.6211000044491307,NA,new,0,1,No,0,0,0
7.858984062217573,4.499809670330265,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.225581840824567,3.5263605246161616,-0.6346532315049568,NA,used,0,1,No,0,0,8.294299608857235
8.092800073422554,3.871201010907891,-0.6346532315049568,NA,used,1,1,No,0,0,8.294299608857235
8.006367567650246,4.174387269895637,-0.1953352820572871,NA,used,2,1,Si,0,4,6.55250788703459
7.592244396798968,4.060443010546419,0.3552727832604315,NA,new,2,1,No,0,0,8.131824785007195
8.006367567650246,4.248495242049359,0.3029533372047183,NA,used,2,1,Si,0,3,7.438971592395862
8.040853743721415,3.6375861597263857,-0.7013894689711279,NA,new,0,1,No,0,0,8.294299608857235
7.855794709170873,4.127134385045092,-0.1953352820572871,NA,used,2,1,No,0,0,8.343077871169383
7.679796402011745,4.204692619390966,0.6242401241636665,NA,used,1,2,No,1,9,8.294299608857235
8.070906088787819,3.912023005428146,0.1514831682975107,NA,new,2,1,No,0,10,7.441906728051625
8.111728083308073,3.49650756146648,-0.1953352820572871,NA,used,1,1,No,0,2,8.294299608857235
7.625976097094198,4.852030263919617,-0.42477671836977454,NA,used,2,2,Si,0,7,8.853808274977197
8.22114286929394,3.4657359027997265,0.4794633837954917,NA,used,1,1,Si,1,6,7.824445930877619
8.062457034301291,3.951243718581427,-0.1953352820572871,NA,used,2,1,No,0,0,8.343077871169383
8.006367567650246,4.31748811353631,0.2872386408266083,NA,used,3,2,No,1,7,8.160803920954665
8.131530710604252,5.0106352940962555,-0.1953352820572871,NA,used,3,3,Si,0,2,8.294299608857235
8.064636475774222,3.912023005428146,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.129981523617424,3.6375861597263857,-0.1953352820572871,NA,used,1,1,Si,0,3,8.294299608857235
8.172352705124508,3.871201010907891,0.47935269416956966,NA,used,2,1,No,1,6,8.131824785007195
7.747505933733958,4.553876891600541,-0.121311919849011,NA,used,3,3,No,0,5,9.392745258631441
7.935459598227196,4.02535169073515,-0.6109456285590446,NA,used,1,1,Si,0,3,8.294299608857235
8.092800073422554,3.871201010907891,-0.6389444439397987,NA,used,1,1,Si,0,3,8.294299608857235
8.014878257318156,3.6635616461296463,-0.7102006099917137,NA,used,0,1,No,0,1,8.294299608857235
8.089749176589297,3.828641396489095,-0.7013894689711279,NA,new,0,1,No,0,0,7.937731775260109
7.962882455710508,3.8501476017100584,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.146819403119343,3.737669618283368,-0.1953352820572871,NA,used,0,1,No,0,0,7.484930283289661
8.125426927666235,3.367295829986474,-0.1953352820572871,NA,used,0,1,Si,0,2,8.294299608857235
7.988667990550846,3.6375861597263857,-0.6217666609577273,NA,used,0,1,Si,0,3,8.294299608857235
7.994391376603531,4.02535169073515,-0.7013894689711279,NA,new,1,1,No,0,0,8.294299608857235
7.867342816609616,4.727387818712341,-0.1953352820572871,NA,used,3,3,Si,1,8,9.680406499268875
7.982270016071186,4.02535169073515,-0.662340857555185,NA,used,1,1,No,0,1,8.294299608857235
8.245909264774093,4.31748811353631,-0.7861087598453224,NA,used,3,2,No,0,0,8.294299608857235
7.873359324396798,4.51085950651685,-0.3528914745301176,NA,used,2,2,No,0,1,8.294299608857235
8.048040264050815,3.8501476017100584,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.146413641295963,3.9318256327243257,-0.7013894689711279,NA,new,1,1,No,0,0,8.294299608857235
8.125630988477065,3.912023005428146,-0.1953352820572871,NA,used,1,1,No,0,1,8.294299608857235
8.124973310058094,3.80666248977032,-0.1953352820572871,NA,used,1,1,No,1,6,7.696667081526462
8.184850348137036,3.367295829986474,-0.1953352820572871,NA,used,0,1,Si,0,2,8.294299608857235
7.849992192800877,4.248495242049359,-0.1953352820572871,NA,used,2,1,No,0,0,8.294299608857235
8.185059356393623,3.828641396489095,-0.1953352820572871,NA,used,1,1,No,0,2,8.294299608857235
8.18342001176419,3.610917912644224,-0.7013894689711279,NA,new,0,1,No,0,0,7.8636512654486515
8.048040264050815,3.8501476017100584,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.117230160462057,3.367295829986474,-0.6622659243906791,NA,used,0,1,Si,0,3,8.294299608857235
8.006367567650246,3.8501476017100584,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.09559870137819,3.912023005428146,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.090450684860787,3.6375861597263857,-0.7013894689711279,NA,new,0,1,No,0,0,8.294299608857235
8.094336340596204,4.060443010546419,-0.1953352820572871,NA,used,2,2,No,0,0,8.294299608857235
8.009728915352952,4.59511985013459,-0.1953352820572871,NA,used,3,2,Si,1,6,9.210440366976517
8.190150045083875,3.6375861597263857,0.1186320358923348,NA,used,0,1,No,0,1,8.294299608857235
8.000175597402325,3.9889840465642745,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
7.958965328755663,3.9889840465642745,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
7.981366265444829,3.9889840465642745,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.000175597402325,3.9889840465642745,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.457374696205328,3.4339872044851463,-0.4654594918151849,NA,new,0,1,No,0,2,0
8.282353600338837,3.7612001156935624,-0.6650605338724527,NA,new,1,1,No,0,0,0
8.012302303170062,4.02535169073515,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.25685342798702,4.060443010546419,0.502727349820755,NA,new,2,1,No,0,5,0
8.392030048462232,3.9318256327243257,-0.6685110480251274,NA,new,1,1,No,0,0,0
8.108782573078317,3.5263605246161616,-0.6324558088028291,NA,used,0,1,Si,0,3,8.294299608857235
8.41500225051969,3.5553480614894135,-0.6567957293350097,NA,new,0,1,No,0,0,0
8.069679847064574,3.9318256327243257,-0.6549370368272655,NA,new,1,1,No,0,0,0
8.346847825668998,4.418840607796598,-0.6382758304517003,NA,new,2,2,No,0,3,0
8.157027842537737,4.406719247264253,-0.4654594918151849,NA,new,2,2,No,0,6,0
7.62013382146997,4.634728988229636,-0.7013894689711279,NA,new,1,1,No,0,0,8.294299608857235
7.982270016071186,4.02535169073515,-0.7013894689711279,NA,new,1,1,No,0,0,8.294299608857235
7.520859751868546,4.174387269895637,-0.1953352820572871,NA,used,2,1,No,0,0,8.294299608857235
7.745744643312472,4.248495242049359,-0.27076405320425995,NA,used,2,1,No,0,0,8.294299608857235
7.769978789586016,4.04305126783455,0.3102762817132567,NA,new,2,1,No,0,0,8.006700845440367
8.195609567288775,3.688879454113936,-0.3906638310887841,NA,used,1,1,No,1,4,8.101980731853192
7.792297312541712,4.1588830833596715,-0.1953352820572871,NA,used,2,1,No,0,4,7.496097345175956
7.976514604500566,3.5263605246161616,-0.23760721598107656,NA,used,0,1,No,1,4,8.03947991910045
8.119163061795591,4.204692619390966,-0.3245745604912517,NA,new,1,1,Si,0,2,8.294299608857235
8.201676319971012,3.5263605246161616,-0.1953352820572871,NA,used,1,1,No,1,4,8.188966863648876
7.843464096713394,3.9318256327243257,-0.6536863953996199,NA,used,1,1,Si,0,2,8.294299608857235
7.992668723292085,4.990432586778736,-1.3212614703201784,NA,used,3,2,Si,0,2,9.87822102528824
7.748307751229809,5.135798437050262,-0.5593359714594694,NA,used,3,3,Si,0,2,8.294299608857235
8.220582488220154,3.4011973816621555,-0.27076405320425995,NA,used,0,1,No,0,0,8.294299608857235
7.787488415122494,3.6635616461296463,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.411832675758411,3.688879454113936,-0.8262693499463715,NA,used,1,1,Si,0,3,8.294299608857235
7.693848572051527,4.343805421853684,0.4318501440561908,NA,used,2,2,No,0,4,8.294299608857235
7.953723834164824,4.867534450455582,-0.06073857027884426,NA,used,3,2,Si,1,6,9.680406499268875
8.101677747454572,3.4011973816621555,-0.2258471077040184,NA,used,1,1,No,0,2,8.03947991910045
8.020756305102346,4.23410650459726,-0.27076405320425995,NA,used,2,2,No,0,0,8.294299608857235
8.13245421382519,5.25227342804663,0.00550598471097119,NA,used,3,3,No,0,0,9.99884318585288
8.35013910675307,3.6635616461296463,-0.8319676741582452,NA,used,1,1,Si,0,2,8.294299608857235
8.187620177255296,3.951243718581427,0.6624993604599235,NA,used,2,2,No,1,3,8.612685172875459
8.225246720178,3.8501476017100584,-0.27076405320425995,NA,used,1,1,No,0,0,8.294299608857235
7.98311070548598,4.060443010546419,-0.5669875216653447,NA,used,1,1,No,0,1,8.294299608857235
7.998932589162728,3.80666248977032,0.5722129825284051,NA,used,1,1,No,0,3,7.824445930877619
8.056668306125045,4.430816798843313,-0.1953352820572871,NA,used,2,2,No,0,0,8.294299608857235
8.361708288575842,3.218875824868201,-0.23708058362146792,NA,used,0,1,No,1,7,8.294299608857235
8.098740887781261,3.4339872044851463,-0.37981797059178,NA,used,0,1,No,0,4,8.294299608857235
8.313097835072723,3.6635616461296463,-0.8346245188247432,NA,used,1,1,Si,0,3,8.294299608857235
8.084532340499583,4.406719247264253,-0.4654594918151849,NA,new,2,2,No,0,6,0
8.108782573078317,3.5263605246161616,-0.6195727412759273,NA,used,0,1,No,0,1,8.294299608857235
7.938649393595296,4.02535169073515,-0.6276655460390698,NA,used,1,1,No,0,1,8.294299608857235
7.915017789062019,4.430816798843313,-0.27076405320425995,NA,used,1,1,No,0,0,8.294299608857235
8.154287697726868,3.828641396489095,-0.4654594918151849,NA,new,1,1,No,0,3,0
8.279056855515886,3.737669618283368,-0.4654594918151849,NA,new,1,1,No,0,3,0
8.34026248325716,3.610917912644224,-0.4654594918151849,NA,new,1,1,No,0,3,0
8.33394096912933,3.7612001156935624,-0.4654594918151849,NA,new,1,1,No,0,3,0
8.277242521785647,3.4011973816621555,-0.4654594918151849,NA,new,0,1,No,0,2,0
8.195609567288775,3.4657359027997265,-0.4654594918151849,NA,new,0,1,No,0,2,0
7.998932589162728,3.80666248977032,0.5534681654090519,NA,used,1,1,No,0,0,8.294299608857235
7.641724454062338,4.276666119016055,0.6242401241636665,NA,used,1,2,No,1,10,8.294299608857235
7.758088043064495,4.948759890378168,-0.1953352820572871,NA,used,3,2,Si,0,5,8.294299608857235
7.953257742336298,4.060443010546419,0.3023145992400117,NA,used,1,1,No,1,1,8.294299608857235
7.777253849349533,4.248495242049359,0.3252458048674153,NA,used,1,1,Si,1,10,8.294299608857235
8.101677747454572,4.0943445622221,-0.1953352820572871,NA,used,2,2,Si,1,7,8.881975184248867
7.784567199882504,4.820281565605037,-0.1953352820572871,NA,used,2,2,No,0,0,8.294299608857235
7.773957294008493,4.875197323201151,-0.27076405320425995,NA,used,3,2,Si,0,2,8.294299608857235
7.767579680502217,4.07753744390572,-0.5264227873462928,NA,used,1,1,No,1,3,8.294299608857235
8.325654979517358,4.6913478822291435,-0.48000721356694326,NA,used,3,2,Si,1,8,9.210440366976517
7.9612471323697775,4.219507705176107,-0.5766070898817571,NA,used,2,1,No,0,0,8.294299608857235
8.220582488220154,3.4011973816621555,-0.4266710712613632,NA,new,0,1,No,1,6,8.294299608857235
8.1533497579988925,3.688879454113936,0.3017051462102973,NA,used,1,1,No,1,5,8.77971129020447
7.947659966823469,5.0238805208462765,-1.1327402266016953,NA,used,3,3,Si,0,2,10.043292972227004
8.204320870135899,4.204692619390966,-0.27076405320425995,NA,used,2,2,Si,0,2,8.294299608857235
8.017417403836832,4.499809670330265,1.8323651019652756,NA,used,3,2,Si,0,8,8.936035096566041
8.192953523230658,4.174387269895637,-0.1953352820572871,NA,used,2,1,No,0,1,8.006700845440367
8.055847624913616,3.828641396489095,-0.1953352820572871,NA,used,1,2,No,0,0,8.294299608857235
8.246040420915667,3.4657359027997265,-0.4730442435867744,NA,used,0,1,No,1,4,8.294299608857235
7.863266724009573,4.248495242049359,-0.461606163033849,NA,used,3,2,No,0,0,8.160803920954665
8.120311826999465,4.060443010546419,-0.27076405320425995,NA,used,1,1,Si,0,5,7.824445930877619
8.216088098632316,3.4011973816621555,-0.21469579922552512,NA,used,0,1,No,1,5,8.006700845440367
8.000926434910165,3.7612001156935624,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.052304662837273,4.356708826689592,-0.27076405320425995,NA,used,1,1,No,0,0,8.294299608857235
8.089749176589297,3.828641396489095,-0.27076405320425995,NA,used,0,1,No,0,0,8.294299608857235
8.177185299962717,3.5263605246161616,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.003697339094368,3.912023005428146,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.108307605993241,3.713572066704308,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.088380719311083,3.6635616461296463,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.059945072945995,3.7612001156935624,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.12145336633763,3.784189633918261,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.111273434516427,3.784189633918261,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.091293438148854,3.784189633918261,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.071616063968511,3.784189633918261,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.063377822367027,3.912023005428146,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.081503150159682,3.784189633918261,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
7.988349062147568,4.02535169073515,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.043020885298283,3.912023005428146,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
7.606981505618465,4.406719247264253,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.053251153549096,3.912023005428146,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.033334015880062,3.912023005428146,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.023552392404348,3.912023005428146,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
7.984121958702927,3.912023005428146,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
7.630578227688199,4.418840607796598,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.013674142832684,3.912023005428146,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
7.95130779046722,4.02535169073515,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.07274263659512,3.5263605246161616,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
7.924129469413274,3.6375861597263857,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
7.942997953717658,3.6375861597263857,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.05034736176678,3.7612001156935624,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.063377822367027,3.912023005428146,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
7.969999923479372,4.02535169073515,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.108782573078317,3.5263605246161616,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.175289564797817,3.871201010907891,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
7.7440033031827555,4.356708826689592,-0.27076405320425995,NA,used,1,1,No,0,0,8.294299608857235
7.942651753264139,3.9889840465642745,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
7.895504974838437,3.9889840465642745,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
7.727654165181226,4.30406509320417,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.51406329840731,3.4657359027997265,-0.31228212223804397,NA,used,1,1,No,0,0,8.294299608857235
8.100988804954017,3.784189633918261,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.021821311552086,4.110873864173311,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.145525462891364,3.871201010907891,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.099149301101212,3.871201010907891,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.157287226896058,3.4339872044851463,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.04929261236728,3.6375861597263857,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.015101247619,3.6375861597263857,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
7.979699320568085,3.6375861597263857,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
7.97615378905375,4.02535169073515,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
7.960697530817059,4.02535169073515,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
7.929049319866277,4.02535169073515,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.035355104523498,3.5263605246161616,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.066992189466681,3.871201010907891,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.061160478357305,3.367295829986474,0.4338958579047139,NA,used,0,1,No,0,1,8.294299608857235
8.316522495954086,3.784189633918261,-0.27076405320425995,NA,used,1,1,No,0,0,8.294299608857235
8.088971096185457,3.871201010907891,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.049852679589986,3.871201010907891,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.07933401549707,3.871201010907891,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
7.719961819558071,4.465908118654584,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.148600826375857,3.713572066704308,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.13867870386954,3.713572066704308,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.089033473380374,3.713572066704308,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
7.857552422746135,4.394449154672439,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.108646416770664,3.6635616461296463,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.258156717041421,3.6635616461296463,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.098564904474081,3.6635616461296463,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.078091748448692,3.6635616461296463,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.058814043022789,3.6635616461296463,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.03087109070616,3.7612001156935624,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.068499348757253,3.6635616461296463,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.01100794720675,3.7612001156935624,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.190625233471067,3.7612001156935624,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.109224953089955,3.871201010907891,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.059776677675973,3.871201010907891,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.069603157007402,3.871201010907891,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.099149301101212,3.871201010907891,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.039829207764209,3.871201010907891,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.128657145408521,3.713572066704308,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.118534137777072,3.713572066704308,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.175117046898658,3.5263605246161616,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.04903401396915,3.6635616461296463,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.02098883620443,3.7612001156935624,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.061630246325295,3.784189633918261,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.040656641128878,3.7612001156935624,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.042085650252327,3.784189633918261,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.040269119325927,4.060443010546419,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
7.953257742336298,4.060443010546419,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.069789394087742,4.02535169073515,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
7.87690950041336,3.8918202981106265,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.481911377271597,3.4011973816621555,0.1246627514961096,NA,used,2,1,No,0,1,8.294299608857235
7.809447211435139,4.23410650459726,0.5588455097526542,NA,used,2,1,No,0,3,8.006700845440367
7.900418989640866,4.836281906951478,-0.4160797826514753,NA,used,3,3,Si,1,17,9.680406499268875
8.415298883734897,4.1588830833596715,-0.7495750268751922,NA,used,2,2,Si,0,2,8.294299608857235
7.933608213367818,5.247024072160486,-0.6425668980740714,NA,used,3,3,Si,1,13,9.546884034617925
8.1533497579988925,3.688879454113936,0.11932925042997232,NA,used,1,1,No,1,8,8.497194544909547
7.779839918351796,3.610917912644224,0.6067145469322819,NA,used,0,1,No,1,6,8.294299608857235
8.12352265980091,4.07753744390572,-0.1953352820572871,NA,used,2,1,No,1,7,8.665785595466064
8.06095575793465,4.61512051684126,-0.42087957187627106,NA,used,3,2,Si,0,3,9.210440366976517
8.354674261918463,4.382026634673881,-0.27076405320425995,NA,used,2,2,No,0,0,8.294299608857235
7.925398505116579,4.499809670330265,-0.22109488090575247,NA,used,2,2,Si,0,7,8.699681400989514
8.272388143320848,4.248495242049359,0.12329897301027164,NA,used,2,2,No,0,1,8.294299608857235
8.003094242305277,4.624972813284271,-0.15901991117885697,NA,used,3,3,Si,1,6,9.741027444837728
7.806200217710703,4.1588830833596715,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
7.901353132632663,4.672828834461906,-0.9059317289592116,NA,used,3,3,Si,1,10,9.367429587218957
8.238989862919,3.332204510175204,-0.4266710712613632,NA,new,0,1,No,1,8,8.294299608857235
7.813683223820745,4.574710978503383,-0.27076405320425995,NA,used,2,2,No,1,6,8.993551586299981
8.31174921720143,4.248495242049359,-0.1953352820572871,NA,used,2,2,No,0,1,8.294299608857235
8.063824622675034,4.820281565605037,-0.1953352820572871,NA,used,2,2,No,0,0,8.294299608857235
8.006367567650246,4.02535169073515,-0.7019185016809535,NA,new,1,1,No,0,0,8.294299608857235
8.050042631152909,4.02535169073515,-0.7019185016809535,NA,new,1,1,No,0,0,8.294299608857235
8.178980310317241,3.828641396489095,-0.27076405320425995,NA,used,1,1,No,0,0,8.294299608857235
7.809994257400642,3.7612001156935624,-0.27076405320425995,NA,used,0,1,No,0,0,8.294299608857235
8.111728083308073,4.143134726391533,-0.1953352820572871,NA,used,2,2,Si,0,2,8.294299608857235
7.976290112412969,4.499809670330265,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
7.977087333570163,4.204692619390966,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
7.926851541179185,4.060443010546419,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
7.970405221839777,4.204692619390966,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.189505784350757,3.5263605246161616,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
7.684528483053903,4.499809670330265,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.126098023591025,3.6375861597263857,-0.7019185016809535,NA,new,0,1,No,0,0,8.294299608857235
7.718685495198466,4.382026634673881,-0.6783785126100716,NA,used,1,1,No,0,1,8.294299608857235
8.160518247477505,3.5263605246161616,-0.1953352820572871,NA,new,0,1,No,0,0,8.294299608857235
8.040853743721415,3.6375861597263857,-0.6097465676400566,NA,new,0,1,No,0,0,8.294299608857235
8.093378944639877,4.343805421853684,-0.5393075970531697,NA,new,2,2,No,0,2,0
8.158425466804374,3.713572066704308,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.146686768329044,3.951243718581427,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.146686768329044,3.951243718581427,-0.1953352820572871,NA,used,1,1,No,0,0,8.294299608857235
8.01219848796104,4.04305126783455,-0.6755564164477809,NA,used,1,1,No,0,1,8.294299608857235
